date,region,country,product,channel,revenue,cost,cost_driver
2024-04-15,Europe,Spain,Cloud Platform,Direct,17913.21,10890.48,Material
2024-04-15,Europe,Spain,Security Module,Partner,24062.49,15137.88,Material
2024-04-15,North America,United States,Analytics Suite,Partner,16933.71,11385.55,Material
2024-04-15,North America,United States,Cloud Platform,Direct,14353.81,7749.11,Shipping
2024-04-15,North America,United States,Security Module,Direct,16654.6,9435.65,Shipping
2024-04-15,North America,Canada,Analytics Suite,Direct,18168.75,11760.91,Shipping
2024-04-15,North America,Canada,Cloud Platform,Direct,16168.93,9716.62,Labor
2024-04-15,North America,Canada,Security Module,Partner,16829.5,10109.61,Material
2024-04-15,North America,Mexico,Analytics Suite,Direct,13112.74,6976.17,Shipping
2024-04-15,North America,Mexico,Cloud Platform,Partner,19492.17,10130.12,Labor
2024-04-15,North America,Mexico,Security Module,Partner,21391.17,12923.88,Material
2024-04-15,Asia-Pacific,India,Analytics Suite,Direct,21951.61,14391.36,Material
2024-04-15,Asia-Pacific,India,Cloud Platform,Partner,22011.59,12010.09,Material
2024-04-15,Asia-Pacific,India,Security Module,Direct,18195.36,9809.36,Material
2024-04-15,Asia-Pacific,Japan,Analytics Suite,Partner,23577.36,13838.77,Labor
2024-04-15,Asia-Pacific,Japan,Cloud Platform,Direct,16954.61,9365.83,Labor
2024-04-15,Asia-Pacific,Japan,Security Module,Direct,12361.79,6315.29,Material
2024-04-15,Asia-Pacific,Australia,Analytics Suite,Partner,17754.49,10937.51,Labor
2024-04-15,Asia-Pacific,Australia,Cloud Platform,Online,16982.22,10346.99,Material
2024-04-15,Asia-Pacific,Australia,Security Module,Direct,18584.27,11199.46,Shipping
2024-04-15,Asia-Pacific,Singapore,Analytics Suite,Online,20106.28,10761.91,Shipping
2024-04-15,Asia-Pacific,Singapore,Cloud Platform,Direct,15497.5,8772.15,Labor
2024-04-15,Asia-Pacific,Singapore,Security Module,Partner,18292.67,10688.95,Labor
2024-04-16,Europe,Germany,Analytics Suite,Direct,22349.27,13689.22,Material
2024-04-16,Europe,Germany,Cloud Platform,Online,19367.78,12972.42,Shipping
2024-04-16,Europe,Germany,Security Module,Direct,19778.46,12070.97,Shipping
2024-04-16,Europe,France,Analytics Suite,Partner,21037.02,13120.07,Material
2024-04-16,Europe,France,Cloud Platform,Partner,21577.8,12090.03,Material
2024-04-16,Europe,France,Security Module,Direct,16285.17,10528.89,Shipping
2024-04-16,Europe,United Kingdom,Analytics Suite,Partner,13807.13,7676.04,Labor
2024-04-16,Europe,United Kingdom,Cloud Platform,Online,18340.79,11789.65,Shipping
2024-04-16,Europe,United Kingdom,Security Module,Partner,16861.62,10260.54,Shipping
2024-04-16,Europe,Spain,Analytics Suite,Partner,17163.61,10890.83,Material
2024-04-16,Europe,Spain,Cloud Platform,Direct,18017.98,10660.31,Material
2024-04-16,Europe,Spain,Security Module,Direct,18739.79,10837.34,Shipping
2024-04-16,North America,United States,Analytics Suite,Online,19285.63,10906.6,Labor
2024-04-16,North America,United States,Cloud Platform,Partner,17641.69,10894.68,Labor
2024-04-16,North America,United States,Security Module,Partner,20786.86,13361.62,Material
2024-04-16,North America,Canada,Analytics Suite,Direct,18751.95,10784.71,Material
2024-04-16,North America,Canada,Cloud Platform,Online,13331.5,8883.86,Labor
2024-04-16,North America,Canada,Security Module,Online,22624.93,13024.73,Material
2024-04-16,North America,Mexico,Analytics Suite,Direct,22158.55,13381.14,Labor
2024-04-16,North America,Mexico,Cloud Platform,Direct,19192.1,11404.98,Material
2024-04-16,North America,Mexico,Security Module,Partner,17823.64,9768.18,Shipping
2024-04-16,Asia-Pacific,India,Analytics Suite,Direct,18918.05,11763.49,Labor
2024-04-16,Asia-Pacific,India,Cloud Platform,Partner,20530.83,12271.73,Material
2024-04-16,Asia-Pacific,India,Security Module,Online,17912.12,10292.18,Labor
2024-04-16,Asia-Pacific,Japan,Analytics Suite,Partner,14150.09,7803.41,Labor
2024-04-16,Asia-Pacific,Japan,Cloud Platform,Direct,16085.25,9324.54,Material
2024-04-16,Asia-Pacific,Japan,Security Module,Direct,21302.88,12704.45,Material
2024-04-16,Asia-Pacific,Australia,Analytics Suite,Partner,22282.22,13892.15,Labor
2024-04-16,Asia-Pacific,Australia,Cloud Platform,Partner,15885.74,10293.03,Labor
2024-04-16,Asia-Pacific,Australia,Security Module,Direct,20740.14,12377.19,Labor
2024-04-16,Asia-Pacific,Singapore,Analytics Suite,Partner,22946.42,12615.14,Labor
2024-04-16,Asia-Pacific,Singapore,Cloud Platform,Online,15182.9,9914.27,Material
2024-04-16,Asia-Pacific,Singapore,Security Module,Direct,16301.13,9647.03,Material
2024-04-17,Europe,Germany,Analytics Suite,Direct,20589.57,12241.86,Material
2024-04-17,Europe,Germany,Cloud Platform,Partner,19564.09,12043.85,Material
2024-04-17,Europe,Germany,Security Module,Online,20181.82,12476.05,Shipping
2024-04-17,Europe,France,Analytics Suite,Direct,12846.79,7864.01,Shipping
2024-04-17,Europe,France,Cloud Platform,Partner,20952.35,13197.23,Material
2024-04-17,Europe,France,Security Module,Partner,16235.65,9262.63,Material
2024-04-17,Europe,United Kingdom,Analytics Suite,Partner,18482.05,11173.16,Material
2024-04-17,Europe,United Kingdom,Cloud Platform,Direct,22846.92,12130.26,Material
2024-04-17,Europe,United Kingdom,Security Module,Direct,18085.47,11200.61,Material
2024-04-17,Europe,Spain,Analytics Suite,Direct,16987.27,8752.83,Labor
2024-04-17,Europe,Spain,Cloud Platform,Partner,19346.76,13286.36,Shipping
2024-04-17,Europe,Spain,Security Module,Direct,25049.35,14984.21,Shipping
2024-04-17,North America,United States,Analytics Suite,Online,19707.81,10769.06,Material
2024-04-17,North America,United States,Cloud Platform,Direct,17507.75,9693.76,Material
2024-04-17,North America,United States,Security Module,Direct,16444.52,9238.28,Material
2024-04-17,North America,Canada,Analytics Suite,Online,20139.74,12239.77,Material
2024-04-17,North America,Canada,Cloud Platform,Partner,17773.65,11941.44,Material
2024-04-17,North America,Canada,Security Module,Partner,15131.29,9740.3,Material
2024-04-17,North America,Mexico,Analytics Suite,Direct,17211.15,9789.3,Material
2024-04-17,North America,Mexico,Cloud Platform,Online,18368.29,10621.16,Shipping
2024-04-17,North America,Mexico,Security Module,Partner,20769.08,10244.9,Shipping
2024-04-17,Asia-Pacific,India,Analytics Suite,Partner,19543.01,11798.76,Material
2024-04-17,Asia-Pacific,India,Cloud Platform,Online,16694.44,10819.5,Labor
2024-04-17,Asia-Pacific,India,Security Module,Direct,10744.33,6356.87,Material
2024-04-17,Asia-Pacific,Japan,Analytics Suite,Direct,17174.69,10622.96,Material
2024-04-17,Asia-Pacific,Japan,Cloud Platform,Direct,18616.1,10659.89,Material
2024-04-17,Asia-Pacific,Japan,Security Module,Online,16059.76,9322.51,Material
2024-04-17,Asia-Pacific,Australia,Analytics Suite,Partner,20168.46,12604.36,Material
2024-04-17,Asia-Pacific,Australia,Cloud Platform,Direct,20656.06,11499.46,Material
2024-04-17,Asia-Pacific,Australia,Security Module,Partner,14253.66,8935.68,Shipping
2024-04-17,Asia-Pacific,Singapore,Analytics Suite,Direct,21882.57,12453.32,Labor
2024-04-17,Asia-Pacific,Singapore,Cloud Platform,Direct,15405.86,8165.56,Material
2024-04-17,Asia-Pacific,Singapore,Security Module,Partner,18649.5,11535.06,Shipping
2024-04-18,Europe,Germany,Analytics Suite,Online,18447.06,11325.17,Material
2024-04-18,Europe,Germany,Cloud Platform,Direct,22623.53,13094.14,Material
2024-04-18,Europe,Germany,Security Module,Online,19506.87,12349.3,Labor
2024-04-18,Europe,France,Analytics Suite,Direct,12350.89,6568.19,Material
2024-04-18,Europe,France,Cloud Platform,Direct,18893.8,12759.61,Material
2024-04-18,Europe,France,Security Module,Direct,17141.54,9413.02,Shipping
2024-04-18,Europe,United Kingdom,Analytics Suite,Partner,18891.02,10530.84,Material
2024-04-18,Europe,United Kingdom,Cloud Platform,Partner,19476.75,12645.32,Shipping
2024-04-18,Europe,United Kingdom,Security Module,Online,15839.86,8766.5,Material
2024-04-18,Europe,Spain,Analytics Suite,Online,14854.22,8608.05,Material
2024-04-18,Europe,Spain,Cloud Platform,Direct,20309.13,12219.86,Labor
2024-04-18,Europe,Spain,Security Module,Direct,16592.98,9403.59,Shipping
2024-04-18,North America,United States,Analytics Suite,Direct,20186.12,12616.56,Material
2024-04-18,North America,United States,Cloud Platform,Online,17614.89,10281.85,Material
2024-04-18,North America,United States,Security Module,Direct,16573.46,9208.0,Material
2024-04-18,North America,Canada,Analytics Suite,Direct,15283.83,8033.51,Labor
2024-04-18,North America,Canada,Cloud Platform,Partner,15713.92,8331.93,Material
2024-04-18,North America,Canada,Security Module,Partner,19603.55,11588.68,Shipping
2024-04-18,North America,Mexico,Analytics Suite,Direct,19539.32,10737.4,Material
2024-04-18,North America,Mexico,Cloud Platform,Online,15511.22,8876.66,Shipping
2024-04-18,North America,Mexico,Security Module,Partner,15852.93,8534.94,Material
2024-04-18,Asia-Pacific,India,Analytics Suite,Online,21300.02,13090.27,Material
2024-04-18,Asia-Pacific,India,Cloud Platform,Partner,15878.6,8563.16,Labor
2024-04-18,Asia-Pacific,India,Security Module,Online,20349.89,11200.68,Material
2024-04-18,Asia-Pacific,Japan,Analytics Suite,Online,15801.31,9663.12,Shipping
2024-04-18,Asia-Pacific,Japan,Cloud Platform,Online,22611.6,13786.12,Shipping
2024-04-18,Asia-Pacific,Japan,Security Module,Direct,20660.82,11925.76,Labor
2024-04-18,Asia-Pacific,Australia,Analytics Suite,Direct,14842.32,9078.15,Labor
2024-04-18,Asia-Pacific,Australia,Cloud Platform,Direct,18232.28,11540.09,Material
2024-04-18,Asia-Pacific,Australia,Security Module,Online,25351.08,14028.77,Shipping
2024-04-18,Asia-Pacific,Singapore,Analytics Suite,Partner,17133.01,9273.77,Labor
2024-04-18,Asia-Pacific,Singapore,Cloud Platform,Online,20161.17,11968.41,Labor
2024-04-18,Asia-Pacific,Singapore,Security Module,Partner,22678.98,13627.24,Material
2024-04-19,Europe,Germany,Analytics Suite,Direct,24096.72,14988.65,Shipping
2024-04-19,Europe,Germany,Cloud Platform,Direct,16146.15,8743.11,Material
2024-04-19,Europe,Germany,Security Module,Direct,21267.89,12137.29,Material
2024-04-19,Europe,France,Analytics Suite,Partner,18631.75,11812.61,Shipping
2024-04-19,Europe,France,Cloud Platform,Online,19526.94,10204.48,Material
2024-04-19,Europe,France,Security Module,Partner,15178.6,8998.69,Material
2024-04-19,Europe,United Kingdom,Analytics Suite,Partner,23615.16,12808.47,Material
2024-04-19,Europe,United Kingdom,Cloud Platform,Direct,17362.54,9607.69,Material
2024-04-19,Europe,United Kingdom,Security Module,Online,22101.04,13030.86,Shipping
2024-04-19,Europe,Spain,Analytics Suite,Online,17773.73,10888.49,Labor
2024-04-19,Europe,Spain,Cloud Platform,Partner,11815.97,6446.75,Shipping
2024-04-19,Europe,Spain,Security Module,Online,21921.05,12071.28,Labor
2024-04-19,North America,United States,Analytics Suite,Partner,16161.21,8321.81,Shipping
2024-04-19,North America,United States,Cloud Platform,Online,16159.28,9050.02,Shipping
2024-04-19,North America,United States,Security Module,Online,17361.52,11801.93,Material
2024-04-19,North America,Canada,Analytics Suite,Direct,15017.23,8662.54,Labor
2024-04-19,North America,Canada,Cloud Platform,Direct,22270.66,12947.41,Material
2024-04-19,North America,Canada,Security Module,Partner,19734.08,11969.18,Shipping
2024-04-19,North America,Mexico,Analytics Suite,Online,16672.42,9636.5,Shipping
2024-04-19,North America,Mexico,Cloud Platform,Partner,21100.68,12028.16,Shipping
2024-04-19,North America,Mexico,Security Module,Partner,20069.03,12669.73,Material
2024-04-19,Asia-Pacific,India,Analytics Suite,Partner,20042.98,10770.47,Labor
2024-04-19,Asia-Pacific,India,Cloud Platform,Online,17728.55,10875.34,Shipping
2024-04-19,Asia-Pacific,India,Security Module,Partner,17394.87,9832.77,Shipping
2024-04-19,Asia-Pacific,Japan,Analytics Suite,Partner,20192.66,11411.49,Material
2024-04-19,Asia-Pacific,Japan,Cloud Platform,Partner,18314.23,9586.17,Shipping
2024-04-19,Asia-Pacific,Japan,Security Module,Partner,20540.74,13018.47,Material
2024-04-19,Asia-Pacific,Australia,Analytics Suite,Online,24609.91,13369.15,Material
2024-04-19,Asia-Pacific,Australia,Cloud Platform,Online,20734.65,12265.38,Shipping
2024-04-19,Asia-Pacific,Australia,Security Module,Direct,14257.27,7851.24,Labor
2024-04-19,Asia-Pacific,Singapore,Analytics Suite,Direct,14797.93,8937.97,Shipping
2024-04-19,Asia-Pacific,Singapore,Cloud Platform,Direct,14125.05,7634.97,Shipping
2024-04-19,Asia-Pacific,Singapore,Security Module,Direct,16708.8,9032.97,Labor
2024-04-20,Europe,Germany,Analytics Suite,Direct,19486.1,12765.74,Material
2024-04-20,Europe,Germany,Cloud Platform,Direct,17283.61,10222.95,Shipping
2024-04-20,Europe,Germany,Security Module,Online,19770.83,11019.94,Material
2024-04-20,Europe,France,Analytics Suite,Partner,19515.74,12321.29,Material
2024-04-20,Europe,France,Cloud Platform,Direct,20005.79,12615.55,Labor
2024-04-20,Europe,France,Security Module,Direct,20481.08,12516.21,Material
2024-04-20,Europe,United Kingdom,Analytics Suite,Direct,18710.76,10944.27,Material
2024-04-20,Europe,United Kingdom,Cloud Platform,Direct,15659.44,8413.86,Material
2024-04-20,Europe,United Kingdom,Security Module,Direct,21049.98,12807.83,Material
2024-04-20,Europe,Spain,Analytics Suite,Partner,16664.09,10060.54,Material
2024-04-20,Europe,Spain,Cloud Platform,Direct,15041.97,8789.58,Material
2024-04-20,Europe,Spain,Security Module,Partner,15924.67,9019.0,Labor
2024-04-20,North America,United States,Analytics Suite,Direct,21496.71,13474.49,Material
2024-04-20,North America,United States,Cloud Platform,Partner,14167.57,8606.95,Material
2024-04-20,North America,United States,Security Module,Online,13302.45,6731.8,Material
2024-04-20,North America,Canada,Analytics Suite,Partner,17933.17,10110.58,Material
2024-04-20,North America,Canada,Cloud Platform,Online,23489.39,13509.13,Material
2024-04-20,North America,Canada,Security Module,Online,19213.02,12690.54,Labor
2024-04-20,North America,Mexico,Analytics Suite,Partner,22159.11,13912.01,Material
2024-04-20,North America,Mexico,Cloud Platform,Partner,19512.13,12322.92,Material
2024-04-20,North America,Mexico,Security Module,Online,21632.12,12985.55,Shipping
2024-04-20,Asia-Pacific,India,Analytics Suite,Online,16523.0,10399.34,Labor
2024-04-20,Asia-Pacific,India,Cloud Platform,Partner,16173.01,9829.71,Labor
2024-04-20,Asia-Pacific,India,Security Module,Online,20456.25,12238.73,Shipping
2024-04-20,Asia-Pacific,Japan,Analytics Suite,Direct,23260.05,13832.12,Material
2024-04-20,Asia-Pacific,Japan,Cloud Platform,Partner,13112.98,7299.69,Shipping
2024-04-20,Asia-Pacific,Japan,Security Module,Partner,20741.0,12457.26,Shipping
2024-04-20,Asia-Pacific,Australia,Analytics Suite,Partner,20926.05,12344.39,Labor
2024-04-20,Asia-Pacific,Australia,Cloud Platform,Direct,20942.82,12206.99,Labor
2024-04-20,Asia-Pacific,Australia,Security Module,Partner,15130.88,9403.97,Shipping
2024-04-20,Asia-Pacific,Singapore,Analytics Suite,Partner,18057.98,12087.26,Shipping
2024-04-20,Asia-Pacific,Singapore,Cloud Platform,Online,16623.75,9598.41,Shipping
2024-04-20,Asia-Pacific,Singapore,Security Module,Partner,21248.64,12085.86,Labor
2024-04-21,Europe,Germany,Analytics Suite,Online,19724.26,11376.95,Shipping
2024-04-21,Europe,Germany,Cloud Platform,Online,22332.87,11827.48,Material
2024-04-21,Europe,Germany,Security Module,Direct,20377.17,12251.6,Material
2024-04-21,Europe,France,Analytics Suite,Partner,23359.75,13868.81,Shipping
2024-04-21,Europe,France,Cloud Platform,Online,15030.74,9009.55,Labor
2024-04-21,Europe,France,Security Module,Partner,19718.16,11482.39,Shipping
2024-04-21,Europe,United Kingdom,Analytics Suite,Online,18562.33,10292.4,Material
2024-04-21,Europe,United Kingdom,Cloud Platform,Direct,17134.65,9338.79,Shipping
2024-04-21,Europe,United Kingdom,Security Module,Partner,20142.44,12355.36,Shipping
2024-04-21,Europe,Spain,Analytics Suite,Partner,19758.84,11993.98,Material
2024-04-21,Europe,Spain,Cloud Platform,Partner,20848.97,12066.7,Labor
2024-04-21,Europe,Spain,Security Module,Online,19236.8,12438.24,Shipping
2024-04-21,North America,United States,Analytics Suite,Online,19886.31,11341.35,Material
2024-04-21,North America,United States,Cloud Platform,Partner,17583.59,9818.22,Material
2024-04-21,North America,United States,Security Module,Online,17810.98,10339.73,Material
2024-04-21,North America,Canada,Analytics Suite,Partner,13954.85,8922.49,Material
2024-04-21,North America,Canada,Cloud Platform,Online,20304.48,12464.22,Material
2024-04-21,North America,Canada,Security Module,Online,19994.53,10985.54,Material
2024-04-21,North America,Mexico,Analytics Suite,Partner,16828.59,9369.07,Labor
2024-04-21,North America,Mexico,Cloud Platform,Direct,23930.77,15695.46,Material
2024-04-21,North America,Mexico,Security Module,Online,17210.59,10577.41,Material
2024-04-21,Asia-Pacific,India,Analytics Suite,Direct,17705.05,9884.98,Labor
2024-04-21,Asia-Pacific,India,Cloud Platform,Direct,18995.82,10973.04,Material
2024-04-21,Asia-Pacific,India,Security Module,Direct,14561.86,8056.91,Shipping
2024-04-21,Asia-Pacific,Japan,Analytics Suite,Partner,18423.33,10503.61,Material
2024-04-21,Asia-Pacific,Japan,Cloud Platform,Partner,18186.11,11252.85,Shipping
2024-04-21,Asia-Pacific,Japan,Security Module,Partner,18941.35,12326.06,Labor
2024-04-21,Asia-Pacific,Australia,Analytics Suite,Direct,19431.8,11317.03,Material
2024-04-21,Asia-Pacific,Australia,Cloud Platform,Online,25997.43,16499.69,Labor
2024-04-21,Asia-Pacific,Australia,Security Module,Partner,23650.71,13177.24,Labor
2024-04-21,Asia-Pacific,Singapore,Analytics Suite,Direct,15712.32,9661.81,Material
2024-04-21,Asia-Pacific,Singapore,Cloud Platform,Online,22963.75,13715.88,Labor
2024-04-21,Asia-Pacific,Singapore,Security Module,Online,20195.12,12151.5,Material
2024-04-22,Europe,Germany,Analytics Suite,Online,17817.23,10541.1,Labor
2024-04-22,Europe,Germany,Cloud Platform,Online,24964.23,13835.67,Shipping
2024-04-22,Europe,Germany,Security Module,Direct,17523.92,10522.98,Material
